country,date,cases
Algeria,2021-05-01,122311.0
Andorra,2021-05-01,13232.0
Angola,2021-05-01,26815.0
Antigua and Barbuda,2021-05-01,1232.0
Argentina,2021-05-01,2993865.0
Armenia,2021-05-01,216596.0
Australia,2021-05-01,124.0
Australia,2021-05-01,5484.0
Australia,2021-05-01,166.0
Australia,2021-05-01,1564.0
Australia,2021-05-01,725.0
Australia,2021-05-01,234.0
Australia,2021-05-01,20522.0
Australia,2021-05-01,1005.0
Austria,2021-05-01,620485.0
Azerbaijan,2021-05-01,320322.0
Bahamas,2021-05-01,10453.0
Bahrain,2021-05-01,177997.0
Bangladesh,2021-05-01,760584.0
Barbados,2021-05-01,3863.0
Belarus,2021-05-01,359982.0
Belgium,2021-05-01,993434.0
Belize,2021-05-01,12668.0
Benin,2021-05-01,7821.0
Bhutan,2021-05-01,1106.0
Bolivia,2021-05-01,306527.0
Bosnia and Herzegovina,2021-05-01,198461.0
Botswana,2021-05-01,46934.0
Brazil,2021-05-01,14725975.0
Brunei,2021-05-01,227.0
Bulgaria,2021-05-01,404846.0
Burkina Faso,2021-05-01,13319.0
Burma,2021-05-01,142831.0
Burundi,2021-05-01,4018.0
Cabo Verde,2021-05-01,24127.0
Cambodia,2021-05-01,13790.0
Cameroon,2021-05-01,72250.0
Canada,2021-05-01,193167.0
Canada,2021-05-01,129482.0
Canada,2021-05-01,0.0
Canada,2021-05-01,13.0
Canada,2021-05-01,38995.0
Canada,2021-05-01,1933.0
Canada,2021-05-01,1081.0
Canada,2021-05-01,57.0
Canada,2021-05-01,2575.0
Canada,2021-05-01,509.0
Canada,2021-05-01,474595.0
Canada,2021-05-01,177.0
Canada,2021-05-01,350874.0
Canada,2021-05-01,13.0
Canada,2021-05-01,41360.0
Canada,2021-05-01,81.0
Central African Republic,2021-05-01,6411.0
Chad,2021-05-01,4824.0
Chile,2021-05-01,1203755.0
China,2021-05-01,994.0
China,2021-05-01,1057.0
China,2021-05-01,596.0
China,2021-05-01,593.0
China,2021-05-01,193.0
China,2021-05-01,2350.0
China,2021-05-01,274.0
China,2021-05-01,147.0
China,2021-05-01,188.0
China,2021-05-01,1317.0
China,2021-05-01,1610.0
China,2021-05-01,1312.0
China,2021-05-01,11782.0
China,2021-05-01,68158.0
China,2021-05-01,1044.0
China,2021-05-01,380.0
China,2021-05-01,719.0
China,2021-05-01,937.0
China,2021-05-01,573.0
China,2021-05-01,408.0
China,2021-05-01,49.0
China,2021-05-01,75.0
China,2021-05-01,18.0
China,2021-05-01,590.0
China,2021-05-01,876.0
China,2021-05-01,1991.0
China,2021-05-01,251.0
China,2021-05-01,981.0
China,2021-05-01,385.0
China,2021-05-01,1.0
China,2021-05-01,0.0
China,2021-05-01,980.0
China,2021-05-01,344.0
China,2021-05-01,1344.0
Colombia,2021-05-01,2877746.0
Comoros,2021-05-01,3838.0
Congo (Brazzaville),2021-05-01,10678.0
Congo (Kinshasa),2021-05-01,29904.0
Costa Rica,2021-05-01,250991.0
Cote d'Ivoire,2021-05-01,46114.0
Croatia,2021-05-01,334229.0
Cuba,2021-05-01,107622.0
Cyprus,2021-05-01,65909.0
Czechia,2021-05-01,1632932.0
Denmark,2021-05-01,664.0
Denmark,2021-05-01,31.0
Denmark,2021-05-01,252045.0
Diamond Princess,2021-05-01,712.0
Djibouti,2021-05-01,11121.0
Dominica,2021-05-01,174.0
Dominican Republic,2021-05-01,266861.0
Ecuador,2021-05-01,384589.0
Egypt,2021-05-01,228584.0
El Salvador,2021-05-01,69198.0
Equatorial Guinea,2021-05-01,7694.0
Eritrea,2021-05-01,3671.0
Estonia,2021-05-01,122450.0
Eswatini,2021-05-01,18458.0
Ethiopia,2021-05-01,258062.0
Fiji,2021-05-01,119.0
Finland,2021-05-01,87096.0
France,2021-05-01,19404.0
France,2021-05-01,18758.0
France,2021-05-01,13770.0
France,2021-05-01,10491.0
France,2021-05-01,20094.0
France,2021-05-01,124.0
France,2021-05-01,20381.0
France,2021-05-01,974.0
France,2021-05-01,25.0
France,2021-05-01,1745.0
France,2021-05-01,444.0
France,2021-05-01,5597295.0
Gabon,2021-05-01,23075.0
Gambia,2021-05-01,5898.0
Georgia,2021-05-01,311457.0
Germany,2021-05-01,3423900.0
Ghana,2021-05-01,92601.0
Greece,2021-05-01,346422.0
Grenada,2021-05-01,160.0
Guatemala,2021-05-01,228477.0
Guinea,2021-05-01,22247.0
Guinea-Bissau,2021-05-01,3736.0
Guyana,2021-05-01,13404.0
Haiti,2021-05-01,13056.0
Holy See,2021-05-01,27.0
Honduras,2021-05-01,213167.0
Hungary,2021-05-01,781299.0
Iceland,2021-05-01,6472.0
India,2021-05-01,19557457.0
Indonesia,2021-05-01,1672880.0
Iran,2021-05-01,2516157.0
Iraq,2021-05-01,1070366.0
Ireland,2021-05-01,249437.0
Israel,2021-05-01,838481.0
Italy,2021-05-01,4035617.0
Jamaica,2021-05-01,45777.0
Japan,2021-05-01,599253.0
Jordan,2021-05-01,712077.0
Kazakhstan,2021-05-01,378441.0
Kenya,2021-05-01,160053.0
Kiribati,2021-05-01,0.0
"Korea, South",2021-05-01,123240.0
Kosovo,2021-05-01,103638.0
Kuwait,2021-05-01,275270.0
Kyrgyzstan,2021-05-01,95752.0
Laos,2021-05-01,821.0
Latvia,2021-05-01,119370.0
Lebanon,2021-05-01,527508.0
Lesotho,2021-05-01,10731.0
Liberia,2021-05-01,2099.0
Libya,2021-05-01,177508.0
Liechtenstein,2021-05-01,2936.0
Lithuania,2021-05-01,248655.0
Luxembourg,2021-05-01,67205.0
MS Zaandam,2021-05-01,9.0
Madagascar,2021-05-01,37296.0
Malawi,2021-05-01,34095.0
Malaysia,2021-05-01,411594.0
Maldives,2021-05-01,30237.0
Mali,2021-05-01,13896.0
Malta,2021-05-01,30307.0
Marshall Islands,2021-05-01,4.0
Mauritania,2021-05-01,18429.0
Mauritius,2021-05-01,1211.0
Mexico,2021-05-01,2347780.0
Micronesia,2021-05-01,1.0
Moldova,2021-05-01,251160.0
Monaco,2021-05-01,2457.0
Mongolia,2021-05-01,37285.0
Montenegro,2021-05-01,97517.0
Morocco,2021-05-01,511562.0
Mozambique,2021-05-01,69965.0
Namibia,2021-05-01,48654.0
Nepal,2021-05-01,328893.0
Netherlands,2021-05-01,10650.0
Netherlands,2021-05-01,1559.0
Netherlands,2021-05-01,12207.0
Netherlands,2021-05-01,2230.0
Netherlands,2021-05-01,1502107.0
New Zealand,2021-05-01,0.0
New Zealand,2021-05-01,2618.0
Nicaragua,2021-05-01,6898.0
Niger,2021-05-01,5229.0
Nigeria,2021-05-01,165110.0
North Macedonia,2021-05-01,152581.0
Norway,2021-05-01,113259.0
Oman,2021-05-01,193253.0
Pakistan,2021-05-01,829933.0
Palau,2021-05-01,0.0
Panama,2021-05-01,364844.0
Papua New Guinea,2021-05-01,11119.0
Paraguay,2021-05-01,281023.0
Peru,2021-05-01,1799445.0
Philippines,2021-05-01,1046653.0
Poland,2021-05-01,2798617.0
Portugal,2021-05-01,836947.0
Qatar,2021-05-01,206302.0
Romania,2021-05-01,1056572.0
Russia,2021-05-01,4759902.0
Rwanda,2021-05-01,25225.0
Saint Kitts and Nevis,2021-05-01,45.0
Saint Lucia,2021-05-01,4560.0
Saint Vincent and the Grenadines,2021-05-01,1864.0
Samoa,2021-05-01,3.0
San Marino,2021-05-01,5066.0
Sao Tome and Principe,2021-05-01,2302.0
Saudi Arabia,2021-05-01,418411.0
Senegal,2021-05-01,40388.0
Serbia,2021-05-01,690931.0
Seychelles,2021-05-01,5873.0
Sierra Leone,2021-05-01,4057.0
Singapore,2021-05-01,61179.0
Slovakia,2021-05-01,382720.0
Slovenia,2021-05-01,241309.0
Solomon Islands,2021-05-01,20.0
Somalia,2021-05-01,13915.0
South Africa,2021-05-01,1582842.0
South Sudan,2021-05-01,10583.0
Spain,2021-05-01,3524077.0
Sri Lanka,2021-05-01,109862.0
Sudan,2021-05-01,33944.0
Suriname,2021-05-01,10428.0
Sweden,2021-05-01,973604.0
Switzerland,2021-05-01,659974.0
Syria,2021-05-01,22818.0
Taiwan*,2021-05-01,1132.0
Tajikistan,2021-05-01,13308.0
Tanzania,2021-05-01,509.0
Thailand,2021-05-01,67044.0
Timor-Leste,2021-05-01,2276.0
Togo,2021-05-01,12992.0
Trinidad and Tobago,2021-05-01,11072.0
Tunisia,2021-05-01,310734.0
Turkey,2021-05-01,4849408.0
US,2021-05-01,32396144.0
Uganda,2021-05-01,41905.0
Ukraine,2021-05-01,2132742.0
United Arab Emirates,2021-05-01,521948.0
United Kingdom,2021-05-01,93.0
United Kingdom,2021-05-01,2393.0
United Kingdom,2021-05-01,194.0
United Kingdom,2021-05-01,543.0
United Kingdom,2021-05-01,4055.0
United Kingdom,2021-05-01,63.0
United Kingdom,2021-05-01,4283.0
United Kingdom,2021-05-01,1589.0
United Kingdom,2021-05-01,20.0
United Kingdom,2021-05-01,4.0
United Kingdom,2021-05-01,2390.0
United Kingdom,2021-05-01,4418530.0
Uruguay,2021-05-01,200908.0
Uzbekistan,2021-05-01,91250.0
Vanuatu,2021-05-01,4.0
Venezuela,2021-05-01,198865.0
Vietnam,2021-05-01,2942.0
West Bank and Gaza,2021-05-01,296462.0
Yemen,2021-05-01,6325.0
Zambia,2021-05-01,91670.0
Zimbabwe,2021-05-01,38260.0
Afghanistan,2021-06-01,72977.0
Albania,2021-06-01,132337.0
Algeria,2021-06-01,129218.0
Andorra,2021-06-01,13729.0
Angola,2021-06-01,34752.0
Antigua and Barbuda,2021-06-01,1260.0
Argentina,2021-06-01,3817139.0
Armenia,2021-06-01,222778.0
Australia,2021-06-01,124.0
Australia,2021-06-01,5588.0
Australia,2021-06-01,173.0
Australia,2021-06-01,1619.0
Australia,2021-06-01,754.0
Australia,2021-06-01,234.0
Australia,2021-06-01,20614.0
Australia,2021-06-01,1018.0
Austria,2021-06-01,645152.0
Azerbaijan,2021-06-01,334132.0
Bahamas,2021-06-01,11796.0
Bahrain,2021-06-01,242790.0
Bangladesh,2021-06-01,802305.0
Barbados,2021-06-01,4017.0
Belarus,2021-06-01,395075.0
Belgium,2021-06-01,1063499.0
Belize,2021-06-01,12819.0
Benin,2021-06-01,8058.0
Bhutan,2021-06-01,1632.0
Bolivia,2021-06-01,374718.0
Bosnia and Herzegovina,2021-06-01,204093.0
Botswana,2021-06-01,54973.0
Brazil,2021-06-01,16624480.0
Brunei,2021-06-01,244.0
Bulgaria,2021-06-01,418813.0
Burkina Faso,2021-06-01,13435.0
Burma,2021-06-01,143751.0
Burundi,2021-06-01,4803.0
Cabo Verde,2021-06-01,30523.0
Cambodia,2021-06-01,30710.0
Cameroon,2021-06-01,78929.0
Canada,2021-06-01,227718.0
Canada,2021-06-01,144473.0
Canada,2021-06-01,0.0
Canada,2021-06-01,13.0
Canada,2021-06-01,51316.0
Canada,2021-06-01,2215.0
Canada,2021-06-01,1317.0
Canada,2021-06-01,128.0
Canada,2021-06-01,5579.0
Canada,2021-06-01,648.0
Canada,2021-06-01,539910.0
Canada,2021-06-01,204.0
Canada,2021-06-01,370527.0
Canada,2021-06-01,13.0
Canada,2021-06-01,46834.0
Canada,2021-06-01,84.0
Central African Republic,2021-06-01,7091.0
Chad,2021-06-01,4934.0
Chile,2021-06-01,1389357.0
China,2021-06-01,1004.0
China,2021-06-01,1059.0
China,2021-06-01,598.0
China,2021-06-01,624.0
China,2021-06-01,194.0
China,2021-06-01,2481.0
China,2021-06-01,275.0
China,2021-06-01,147.0
China,2021-06-01,188.0
China,2021-06-01,1317.0
China,2021-06-01,1612.0
China,2021-06-01,1315.0
China,2021-06-01,11848.0
China,2021-06-01,68159.0
China,2021-06-01,1051.0
China,2021-06-01,387.0
China,2021-06-01,727.0
China,2021-06-01,937.0
China,2021-06-01,573.0
China,2021-06-01,425.0
China,2021-06-01,51.0
China,2021-06-01,76.0
China,2021-06-01,18.0
China,2021-06-01,616.0
China,2021-06-01,883.0
China,2021-06-01,2108.0
China,2021-06-01,253.0
China,2021-06-01,1028.0
China,2021-06-01,393.0
China,2021-06-01,1.0
China,2021-06-01,0.0
China,2021-06-01,980.0
China,2021-06-01,353.0
China,2021-06-01,1364.0
Colombia,2021-06-01,3432422.0
Comoros,2021-06-01,3881.0
Congo (Brazzaville),2021-06-01,11658.0
Congo (Kinshasa),2021-06-01,31651.0
Costa Rica,2021-06-01,321279.0
Cote d'Ivoire,2021-06-01,47319.0
Croatia,2021-06-01,356397.0
Cuba,2021-06-01,143323.0
Cyprus,2021-06-01,72515.0
Czechia,2021-06-01,1661780.0
Denmark,2021-06-01,721.0
Denmark,2021-06-01,40.0
Denmark,2021-06-01,282135.0
Diamond Princess,2021-06-01,712.0
Djibouti,2021-06-01,11537.0
Dominica,2021-06-01,188.0
Dominican Republic,2021-06-01,294021.0
Ecuador,2021-06-01,427690.0
Egypt,2021-06-01,263606.0
El Salvador,2021-06-01,73702.0
Equatorial Guinea,2021-06-01,8572.0
Eritrea,2021-06-01,4117.0
Estonia,2021-06-01,129674.0
Eswatini,2021-06-01,18601.0
Ethiopia,2021-06-01,271790.0
Fiji,2021-06-01,464.0
Finland,2021-06-01,92642.0
France,2021-06-01,24036.0
France,2021-06-01,18875.0
France,2021-06-01,16874.0
France,2021-06-01,11979.0
France,2021-06-01,19325.0
France,2021-06-01,128.0
France,2021-06-01,24901.0
France,2021-06-01,1005.0
France,2021-06-01,25.0
France,2021-06-01,1915.0
France,2021-06-01,445.0
France,2021-06-01,5619133.0
Gabon,2021-06-01,24429.0
Gambia,2021-06-01,5993.0
Georgia,2021-06-01,345196.0
Germany,2021-06-01,3692908.0
Ghana,2021-06-01,94011.0
Greece,2021-06-01,404163.0
Grenada,2021-06-01,161.0
Guatemala,2021-06-01,255833.0
Guinea,2021-06-01,23194.0
Guinea-Bissau,2021-06-01,3770.0
Guyana,2021-06-01,17114.0
Haiti,2021-06-01,14565.0
Holy See,2021-06-01,27.0
Honduras,2021-06-01,238820.0
Hungary,2021-06-01,804712.0
Iceland,2021-06-01,6555.0
India,2021-06-01,28307832.0
Indonesia,2021-06-01,1826527.0
Iran,2021-06-01,2923823.0
Iraq,2021-06-01,1205522.0
Ireland,2021-06-01,262380.0
Israel,2021-06-01,839511.0
Italy,2021-06-01,4220304.0
Jamaica,2021-06-01,48594.0
Japan,2021-06-01,749829.0
Jordan,2021-06-01,737284.0
Kazakhstan,2021-06-01,444377.0
Kenya,2021-06-01,171084.0
Kiribati,2021-06-01,2.0
"Korea, South",2021-06-01,141476.0
Kosovo,2021-06-01,107021.0
Kuwait,2021-06-01,310501.0
Kyrgyzstan,2021-06-01,105111.0
Laos,2021-06-01,1929.0
Latvia,2021-06-01,133518.0
Lebanon,2021-06-01,540630.0
Lesotho,2021-06-01,10831.0
Liberia,2021-06-01,2210.0
Libya,2021-06-01,186072.0
Liechtenstein,2021-06-01,3012.0
Lithuania,2021-06-01,274776.0
Luxembourg,2021-06-01,69983.0
MS Zaandam,2021-06-01,9.0
Madagascar,2021-06-01,41366.0
Malawi,2021-06-01,34346.0
Malaysia,2021-06-01,579462.0
Maldives,2021-06-01,65164.0
Mali,2021-06-01,14271.0
Malta,2021-06-01,30543.0
Marshall Islands,2021-06-01,4.0
Mauritania,2021-06-01,19598.0
Mauritius,2021-06-01,1399.0
Mexico,2021-06-01,2420659.0
Micronesia,2021-06-01,1.0
Moldova,2021-06-01,255241.0
Monaco,2021-06-01,2506.0
Mongolia,2021-06-01,60372.0
Montenegro,2021-06-01,99652.0
Morocco,2021-06-01,519610.0
Mozambique,2021-06-01,70850.0
Namibia,2021-06-01,55812.0
Nepal,2021-06-01,566587.0
Netherlands,2021-06-01,10993.0
Netherlands,2021-06-01,1614.0
Netherlands,2021-06-01,12273.0
Netherlands,2021-06-01,2433.0
Netherlands,2021-06-01,1651780.0
New Zealand,2021-06-01,1.0
New Zealand,2021-06-01,2679.0
Nicaragua,2021-06-01,7481.0
Niger,2021-06-01,5410.0
Nigeria,2021-06-01,166534.0
North Macedonia,2021-06-01,155304.0
Norway,2021-06-01,125576.0
Oman,2021-06-01,218271.0
Pakistan,2021-06-01,924667.0
Palau,2021-06-01,1.0
Panama,2021-06-01,378828.0
Papua New Guinea,2021-06-01,15910.0
Paraguay,2021-06-01,358244.0
Peru,2021-06-01,1955469.0
Philippines,2021-06-01,1235467.0
Poland,2021-06-01,2872868.0
Portugal,2021-06-01,849538.0
Qatar,2021-06-01,217688.0
Romania,2021-06-01,1077978.0
Russia,2021-06-01,5022881.0
Rwanda,2021-06-01,27023.0
Saint Kitts and Nevis,2021-06-01,73.0
Saint Lucia,2021-06-01,5072.0
Saint Vincent and the Grenadines,2021-06-01,2044.0
Samoa,2021-06-01,3.0
San Marino,2021-06-01,5090.0
Sao Tome and Principe,2021-06-01,2345.0
Saudi Arabia,2021-06-01,451687.0
Senegal,2021-06-01,41433.0
Serbia,2021-06-01,712702.0
Seychelles,2021-06-01,11621.0
Sierra Leone,2021-06-01,4148.0
Singapore,2021-06-01,62069.0
Slovakia,2021-06-01,389866.0
Slovenia,2021-06-01,254045.0
Solomon Islands,2021-06-01,20.0
Somalia,2021-06-01,14667.0
South Africa,2021-06-01,1669231.0
South Sudan,2021-06-01,10688.0
Spain,2021-06-01,3682778.0
Sri Lanka,2021-06-01,189241.0
Sudan,2021-06-01,35512.0
Suriname,2021-06-01,15128.0
Sweden,2021-06-01,1068473.0
Switzerland,2021-06-01,695496.0
Syria,2021-06-01,24529.0
Taiwan*,2021-06-01,8842.0
Tajikistan,2021-06-01,13308.0
Tanzania,2021-06-01,509.0
Thailand,2021-06-01,162022.0
Timor-Leste,2021-06-01,7161.0
Togo,2021-06-01,13481.0
Trinidad and Tobago,2021-06-01,24314.0
Tunisia,2021-06-01,346986.0
Turkey,2021-06-01,5256516.0
US,2021-06-01,33290450.0
Uganda,2021-06-01,47761.0
Ukraine,2021-06-01,2263167.0
United Arab Emirates,2021-06-01,572804.0
United Kingdom,2021-06-01,109.0
United Kingdom,2021-06-01,2494.0
United Kingdom,2021-06-01,248.0
United Kingdom,2021-06-01,584.0
United Kingdom,2021-06-01,4066.0
United Kingdom,2021-06-01,63.0
United Kingdom,2021-06-01,4296.0
United Kingdom,2021-06-01,1594.0
United Kingdom,2021-06-01,20.0
United Kingdom,2021-06-01,4.0
United Kingdom,2021-06-01,2417.0
United Kingdom,2021-06-01,4490438.0
Uruguay,2021-06-01,298006.0
Uzbekistan,2021-06-01,100495.0
Vanuatu,2021-06-01,4.0
Venezuela,2021-06-01,235567.0
Vietnam,2021-06-01,7625.0
West Bank and Gaza,2021-06-01,308732.0
Yemen,2021-06-01,6751.0
Zambia,2021-06-01,95821.0
Zimbabwe,2021-06-01,38998.0
